pais,id_cliente,data_pedido,data_chegada,tipo_compra,numero_pedido,tamanho_pacote,unidades,custo_empacotamento,custo_envio,tipo_desconto,categoria,tipo_consumo,tipo_cliente,custo_produto
Venezuela,217563390,2006-08-26,2006-09-11,Normal,98085405,Pacote pequeno,1,1.0,3.55,Sem desconto,Livro,Baixo Consumo,B2C,4.55
Venezuela,217563390,2012-07-22,2016-10-30,Normal,98076280,Pacote pequeno,1,3.0,3.99,Cyber Monday,Livro,Baixo Consumo,B2C,6.99
Venezuela,224042479,2012-11-22,2012-12-08,Normal,98075665,Pacote pequeno,3,1.0,6.99,Sem desconto,Livro,Baixo Consumo,B2B,7.99
Venezuela,229898861,2012-10-05,2012-10-27,Normal,98075913,Pacote pequeno,2,2.0,6.55,Sem desconto,Livro,Baixo Consumo,B2C,8.55
Venezuela,233460961,2014-01-14,2014-01-25,Normal,98073660,Pacote pequeno,3,3.0,5.99,Sem desconto,Livro,Baixo Consumo,B2B,8.99
Venezuela,234434439,2002-04-12,2002-04-22,Normal,98091191,Pacote pequeno,2,3.0,5.14,Liquidação,Livro,Baixo Consumo,B2C,8.14
Venezuela,234434439,2008-07-05,2008-07-23,Normal,98082907,Pacote pequeno,3,1.0,4.0,Data especial,Livro,Baixo Consumo,B2C,5.0
Venezuela,238517106,2010-02-27,2010-03-13,Normal,98080406,Pacote pequeno,3,1.0,4.99,Sem desconto,Livro,Baixo Consumo,B2B,5.99
Venezuela,240748730,2007-12-11,2007-12-20,Normal,98083649,Pacote pequeno,1,3.0,4.75,Sem desconto,Livro,Baixo Consumo,B2B,7.75
Venezuela,249798097,2009-06-30,2009-07-14,Normal,98081555,Pacote pequeno,3,3.0,5.73,Sem desconto,Livro,Baixo Consumo,B2B,8.73
Venezuela,249798097,2010-08-21,2010-09-10,Normal,98079551,Pacote pequeno,2,3.0,5.14,Cyber Monday,Livro,Baixo Consumo,B2B,8.14
Venezuela,249798097,2014-04-16,2014-04-25,Normal,98073143,Pacote pequeno,3,2.0,5.55,Sem desconto,Livro,Baixo Consumo,B2B,7.55
Venezuela,254237998,2005-06-17,2005-07-01,Normal,98086991,Pacote pequeno,2,2.0,6.1,Sem desconto,Livro,Baixo Consumo,B2C,8.1
Venezuela,269213857,2012-01-30,2012-02-18,Normal,98077095,Pacote pequeno,1,1.0,4.55,Sem desconto,Livro,Baixo Consumo,B2C,5.55
Venezuela,275323921,2014-02-21,2018-04-20,Normal,98073453,Pacote pequeno,1,1.0,4.55,Sem desconto,Livro,Baixo Consumo,B2C,5.55
Venezuela,277084893,1999-12-18,2000-01-04,Normal,98094254,Pacote pequeno,3,2.0,5.55,Sem desconto,Livro,Baixo Consumo,B2B,7.55
Venezuela,277084893,2013-02-05,2013-02-14,Normal,98075294,Pacote pequeno,2,2.0,3.99,Sem desconto,Livro,Baixo Consumo,B2B,5.99
Venezuela,288269706,2012-03-14,2012-03-22,Normal,98076885,Pacote pequeno,2,2.0,6.0,Cyber Monday,Livro,Baixo Consumo,B2B,8.0
Venezuela,293195079,2012-03-15,2012-04-07,Normal,98076872,Pacote pequeno,3,3.0,5.0,Sem desconto,Livro,Baixo Consumo,B2B,8.0
Venezuela,293195079,2015-09-14,2015-09-27,Normal,98069975,Pacote pequeno,2,1.0,3.22,Sem desconto,Livro,Baixo Consumo,B2B,4.220000000000001
Venezuela,295769990,2010-03-26,2016-03-10,Normal,98080268,Pacote pequeno,2,3.0,5.45,Liquidação,Livro,Baixo Consumo,B2B,8.45
Venezuela,295769990,2015-05-15,2015-06-03,Normal,98070790,Pacote pequeno,3,2.0,6.9,Cyber Monday,Livro,Baixo Consumo,B2B,8.9
Venezuela,296364886,2008-11-24,2008-12-15,Normal,98082381,Pacote pequeno,2,2.0,3.68,Cyber Monday,Livro,Baixo Consumo,B2C,5.68
Venezuela,296364886,2014-04-05,2017-04-17,Normal,98073211,Pacote pequeno,1,2.0,4.99,Sem desconto,Livro,Baixo Consumo,B2C,6.99
Venezuela,305002580,2007-02-02,2007-02-13,Normal,98084797,Pacote pequeno,1,3.0,3.61,Sem desconto,Livro,Baixo Consumo,B2C,6.609999999999999
Venezuela,305002580,2011-08-27,2011-09-13,Normal,98077813,Pacote pequeno,3,3.0,3.89,Cyber Monday,Livro,Baixo Consumo,B2C,6.890000000000001
Venezuela,306217163,2009-09-13,2009-10-05,Normal,98081207,Pacote pequeno,2,1.0,5.61,Sem desconto,Livro,Baixo Consumo,B2B,6.61
Venezuela,308322096,2010-08-13,2010-09-01,Normal,98079604,Pacote pequeno,3,3.0,4.61,Cyber Monday,Livro,Baixo Consumo,B2C,7.61
Venezuela,316694393,2002-10-01,2002-10-09,Normal,98090574,Pacote pequeno,2,2.0,6.68,Cyber Monday,Livro,Baixo Consumo,B2C,8.68
Venezuela,318601696,2014-08-03,2014-08-26,Normal,98072513,Pacote pequeno,2,2.0,4.55,Sem desconto,Livro,Baixo Consumo,B2B,6.55
Venezuela,321553436,2005-08-11,2005-09-01,Devolução,98086791,Pacote pequeno,2,2.0,6.55,Sem desconto,Livro,Baixo Consumo,B2B,8.55
Venezuela,321553436,2009-07-11,2009-07-22,Normal,98081512,Pacote pequeno,2,1.0,3.73,Sem desconto,Livro,Baixo Consumo,B2B,4.73
Venezuela,324989280,2015-08-03,2017-08-14,Normal,98070260,Pacote pequeno,3,3.0,5.61,Sem desconto,Livro,Baixo Consumo,B2B,8.61
Venezuela,327658904,2002-12-16,2003-01-05,Devolução,98090327,Pacote pequeno,2,3.0,4.99,Cyber Monday,Livro,Baixo Consumo,B2B,7.99
Venezuela,331154749,2002-11-02,2002-11-13,Normal,98090453,Pacote pequeno,2,2.0,5.25,Sem desconto,Livro,Baixo Consumo,B2B,7.25
Venezuela,331154749,2014-08-05,2014-08-23,Normal,98072506,Pacote pequeno,2,3.0,4.73,Sem desconto,Livro,Baixo Consumo,B2B,7.73
Venezuela,333427984,2002-03-03,2002-03-24,Normal,98091356,Pacote pequeno,1,1.0,4.0,Black Friday,Livro,Baixo Consumo,B2C,5.0
Venezuela,333427984,2004-05-12,2004-05-23,Normal,98088416,Pacote pequeno,3,3.0,4.58,Sem desconto,Livro,Baixo Consumo,B2C,7.58
Venezuela,333427984,2014-12-13,2014-12-27,Normal,98071804,Pacote pequeno,2,1.0,3.0,Cyber Monday,Livro,Baixo Consumo,B2C,4.0
Venezuela,340379512,2009-01-29,2009-02-21,Normal,98082118,Pacote pequeno,2,1.0,3.55,Liquidação,Livro,Baixo Consumo,B2C,4.55
Venezuela,353597252,2005-03-21,2005-04-12,Normal,98087298,Pacote pequeno,1,1.0,6.68,Black Friday,Livro,Baixo Consumo,B2C,7.68
Venezuela,356602040,2009-12-16,2010-01-06,Normal,98080772,Pacote pequeno,1,1.0,6.68,Cyber Monday,Livro,Baixo Consumo,B2C,7.68
Venezuela,356712807,2001-02-15,2001-03-10,Normal,98092735,Pacote pequeno,1,3.0,3.0,Cyber Monday,Livro,Baixo Consumo,B2C,6.0
Venezuela,356712807,2007-11-05,2007-11-21,Normal,98083795,Pacote pequeno,3,1.0,3.61,Sem desconto,Livro,Baixo Consumo,B2C,4.609999999999999
Venezuela,356712807,2010-05-10,2010-05-23,Devolução,98080044,Pacote pequeno,2,1.0,7.0,Sem desconto,Livro,Baixo Consumo,B2C,8.0
Venezuela,360318072,2003-10-16,2003-10-31,Normal,98089204,Pacote pequeno,1,2.0,6.73,Cyber Monday,Livro,Baixo Consumo,B2C,8.73
Venezuela,360318072,2004-03-14,2004-04-02,Devolução,98088627,Pacote pequeno,1,2.0,5.0,Cyber Monday,Livro,Baixo Consumo,B2C,7.0
Venezuela,361586823,2003-09-29,2003-10-13,Normal,98089259,Pacote pequeno,3,3.0,6.84,Sem desconto,Livro,Baixo Consumo,B2C,9.84
Venezuela,361586823,2014-01-23,2017-03-20,Normal,98073603,Pacote pequeno,3,2.0,4.9,Sem desconto,Livro,Baixo Consumo,B2C,6.9
Venezuela,366718157,2004-02-11,2004-02-21,Normal,98088763,Pacote pequeno,3,3.0,3.58,Cyber Monday,Livro,Baixo Consumo,B2C,6.58
Venezuela,366718157,2004-09-20,2004-10-07,Normal,98087956,Pacote pequeno,3,2.0,5.84,Data especial,Livro,Baixo Consumo,B2C,7.84
Venezuela,366718157,2006-01-06,2006-01-24,Devolução,98086252,Pacote pequeno,2,1.0,5.99,Sem desconto,Livro,Baixo Consumo,B2C,6.99
Venezuela,366718157,2014-10-19,2014-11-09,Normal,98072108,Pacote pequeno,2,1.0,7.0,Sem desconto,Livro,Baixo Consumo,B2C,8.0
Venezuela,367478878,2003-07-28,2003-08-20,Normal,98089503,Pacote pequeno,3,2.0,6.89,Sem desconto,Livro,Baixo Consumo,B2C,8.89
Venezuela,367478878,2003-10-02,2003-10-21,Normal,98089254,Pacote pequeno,1,2.0,4.89,Cyber Monday,Livro,Baixo Consumo,B2C,6.89
Venezuela,369207282,2002-10-15,2002-10-29,Devolução,98090526,Pacote pequeno,1,2.0,4.89,Cyber Monday,Livro,Baixo Consumo,B2C,6.89
Venezuela,369531322,2004-04-21,2004-05-02,Normal,98088482,Pacote pequeno,3,2.0,5.89,Sem desconto,Livro,Baixo Consumo,B2B,7.89
Venezuela,369531322,2012-10-14,2012-11-03,Normal,98075856,Pacote pequeno,1,1.0,3.12,Sem desconto,Livro,Baixo Consumo,B2B,4.12
Venezuela,370008934,2007-12-09,2007-12-19,Normal,98083659,Pacote pequeno,3,2.0,5.0,Liquidação,Livro,Baixo Consumo,B2B,7.0
Venezuela,370008934,2010-08-24,2010-09-06,Devolução,98079546,Pacote pequeno,3,2.0,3.2,Sem desconto,Livro,Baixo Consumo,B2B,5.2
Venezuela,378428659,2009-10-26,2009-11-03,Normal,98081010,Pacote pequeno,1,2.0,3.45,Cyber Monday,Livro,Baixo Consumo,B2C,5.45
Venezuela,379587534,2012-05-21,2016-10-10,Normal,98076570,Pacote pequeno,1,3.0,7.0,Sem desconto,Livro,Baixo Consumo,B2C,10.0
Venezuela,395119746,2012-04-27,2012-05-08,Normal,98076697,Pacote pequeno,1,3.0,5.25,Black Friday,Livro,Baixo Consumo,B2C,8.25
Venezuela,395119746,2012-05-26,2012-06-15,Normal,98076557,Pacote pequeno,1,2.0,4.9,Cyber Monday,Livro,Baixo Consumo,B2C,6.9
Venezuela,395119746,2013-02-16,2013-03-03,Normal,98075231,Pacote pequeno,3,3.0,5.99,Sem desconto,Livro,Baixo Consumo,B2C,8.99
Venezuela,395119746,2014-01-06,2014-01-28,Normal,98073690,Pacote pequeno,3,2.0,6.65,Cyber Monday,Livro,Baixo Consumo,B2C,8.65
Venezuela,398947841,2010-07-04,2010-07-18,Normal,98079781,Pacote pequeno,3,3.0,4.0,Sem desconto,Livro,Baixo Consumo,B2B,7.0
Venezuela,398947841,2013-11-06,2017-02-22,Normal,98073987,Pacote pequeno,3,1.0,6.86,Sem desconto,Livro,Baixo Consumo,B2B,7.86
Venezuela,400089838,2008-03-24,2008-04-13,Normal,98083300,Pacote pequeno,2,1.0,4.58,Cyber Monday,Livro,Baixo Consumo,B2B,5.58
Venezuela,404435455,2015-05-04,2018-02-07,Normal,98070859,Pacote pequeno,2,1.0,5.1,Cyber Monday,Livro,Baixo Consumo,B2C,6.1
Venezuela,405991354,2005-04-27,2005-05-11,Normal,98087175,Pacote pequeno,2,2.0,6.99,Sem desconto,Livro,Baixo Consumo,B2C,8.99
Venezuela,405991354,2005-11-29,2005-12-19,Normal,98086393,Pacote pequeno,2,1.0,5.0,Sem desconto,Livro,Baixo Consumo,B2C,6.0
Venezuela,405991354,2012-09-15,2012-09-24,Devolução,98076023,Pacote pequeno,2,1.0,5.99,Sem desconto,Livro,Baixo Consumo,B2C,6.99
Venezuela,411774575,2003-05-19,2003-06-06,Normal,98089753,Pacote pequeno,1,2.0,3.36,Liquidação,Livro,Baixo Consumo,B2B,5.359999999999999
Venezuela,413610234,2003-04-04,2003-04-23,Normal,98089928,Pacote pequeno,2,2.0,5.61,Cyber Monday,Livro,Baixo Consumo,B2C,7.61
Venezuela,413610234,2005-02-16,2005-03-08,Normal,98087424,Pacote pequeno,1,2.0,3.0,Cyber Monday,Livro,Baixo Consumo,B2C,5.0
Venezuela,417364182,2008-03-25,2008-04-13,Devolução,98083295,Pacote pequeno,1,2.0,4.99,Sem desconto,Livro,Baixo Consumo,B2C,6.99
Venezuela,417364182,2012-07-10,2012-07-20,Devolução,98076334,Pacote pequeno,3,1.0,4.89,Liquidação,Livro,Baixo Consumo,B2C,5.89
Venezuela,427542511,2012-12-11,2016-12-02,Normal,98075584,Pacote pequeno,1,1.0,5.0,Sem desconto,Livro,Baixo Consumo,B2B,6.0
Venezuela,440340658,2003-07-16,2003-07-28,Normal,98089540,Pacote pequeno,3,3.0,6.99,Sem desconto,Livro,Baixo Consumo,B2B,9.99
Venezuela,440340658,2010-08-27,2016-04-22,Normal,98079542,Pacote pequeno,3,2.0,3.25,Sem desconto,Livro,Baixo Consumo,B2B,5.25
Venezuela,440340658,2015-01-31,2015-02-13,Normal,98071485,Pacote pequeno,2,3.0,6.55,Sem desconto,Livro,Baixo Consumo,B2B,9.55
Venezuela,451629037,2013-11-18,2017-03-02,Normal,98073928,Pacote pequeno,3,3.0,3.0,Liquidação,Livro,Baixo Consumo,B2B,6.0
Venezuela,451629037,2014-10-02,2018-06-21,Normal,98072194,Pacote pequeno,2,2.0,5.0,Cyber Monday,Livro,Baixo Consumo,B2B,7.0
Venezuela,452241159,2008-03-27,2008-04-08,Normal,98083284,Pacote pequeno,1,3.0,3.22,Liquidação,Livro,Baixo Consumo,B2C,6.220000000000001
Venezuela,452241159,2015-10-01,2015-10-23,Devolução,98069857,Pacote pequeno,2,1.0,6.14,Sem desconto,Livro,Baixo Consumo,B2C,7.14
Venezuela,453512131,2001-03-11,2001-03-25,Normal,98092649,Pacote pequeno,2,1.0,6.25,Sem desconto,Livro,Baixo Consumo,B2B,7.25
Venezuela,453512131,2005-05-14,2005-05-25,Normal,98087117,Pacote pequeno,3,2.0,6.84,Sem desconto,Livro,Baixo Consumo,B2B,8.84
Venezuela,463804554,2015-06-16,2015-06-30,Normal,98070565,Pacote pequeno,2,2.0,3.33,Sem desconto,Livro,Baixo Consumo,B2C,5.33
Venezuela,465708582,2005-04-06,2005-04-23,Devolução,98087252,Pacote pequeno,3,3.0,4.0,Cyber Monday,Livro,Baixo Consumo,B2C,7.0
Venezuela,465708582,2006-12-20,2007-01-02,Normal,98084967,Pacote pequeno,3,3.0,4.33,Sem desconto,Livro,Baixo Consumo,B2C,7.33
Venezuela,471492301,2001-04-18,2001-05-08,Normal,98092512,Pacote pequeno,3,1.0,5.25,Cyber Monday,Livro,Baixo Consumo,B2C,6.25
Venezuela,471492301,2001-05-08,2001-05-27,Normal,98092436,Pacote pequeno,1,1.0,6.58,Cyber Monday,Livro,Baixo Consumo,B2C,7.58
Venezuela,476846252,2012-11-03,2012-11-18,Devolução,98075765,Pacote pequeno,2,1.0,4.61,Cyber Monday,Livro,Baixo Consumo,B2C,5.61
Venezuela,477490358,2013-06-20,2013-07-02,Normal,98074635,Pacote pequeno,1,2.0,3.99,Sem desconto,Livro,Baixo Consumo,B2B,5.99
Venezuela,481472777,2002-06-21,2002-07-11,Normal,98090937,Pacote pequeno,3,1.0,4.14,Sem desconto,Livro,Baixo Consumo,B2C,5.14
Venezuela,487583305,2010-05-18,2010-05-31,Normal,98080004,Pacote pequeno,1,3.0,4.68,Sem desconto,Livro,Baixo Consumo,B2C,7.68
Venezuela,491474500,2003-06-10,2003-07-01,Normal,98089679,Pacote pequeno,3,1.0,3.0,Sem desconto,Livro,Baixo Consumo,B2B,4.0
Venezuela,491474500,2014-05-05,2017-04-21,Normal,98073033,Pacote pequeno,2,3.0,3.45,Data especial,Livro,Baixo Consumo,B2B,6.45
Venezuela,508031399,2010-09-05,2016-05-03,Normal,98079492,Pacote pequeno,3,1.0,4.33,Liquidação,Livro,Baixo Consumo,B2C,5.33
Venezuela,510773995,2010-01-15,2016-02-24,Normal,98080630,Pacote pequeno,1,2.0,3.45,Cyber Monday,Livro,Baixo Consumo,B2C,5.45
Venezuela,510773995,2010-10-17,2016-05-13,Devolução,98079306,Pacote pequeno,3,2.0,6.99,Black Friday,Livro,Baixo Consumo,B2C,8.99
Venezuela,510773995,2011-07-15,2011-08-05,Normal,98078015,Pacote pequeno,2,3.0,4.12,Black Friday,Livro,Baixo Consumo,B2C,7.12
Venezuela,510773995,2013-11-05,2013-11-24,Normal,98074001,Pacote pequeno,1,1.0,3.25,Sem desconto,Livro,Baixo Consumo,B2C,4.25
Venezuela,512817841,2001-11-20,2001-12-09,Devolução,98091781,Pacote pequeno,3,2.0,6.58,Cyber Monday,Livro,Baixo Consumo,B2C,8.58
Venezuela,514251801,2011-06-21,2011-06-29,Normal,98078140,Pacote pequeno,3,1.0,5.0,Sem desconto,Livro,Baixo Consumo,B2C,6.0
Venezuela,514668821,2005-01-14,2005-01-30,Normal,98087547,Pacote pequeno,2,2.0,5.65,Sem desconto,Livro,Baixo Consumo,B2C,7.65
Venezuela,514668821,2009-02-21,2009-03-03,Normal,98082023,Pacote pequeno,2,1.0,3.55,Liquidação,Livro,Baixo Consumo,B2C,4.55
Venezuela,523605849,2002-02-15,2002-03-03,Normal,98091429,Pacote pequeno,3,2.0,4.65,Sem desconto,Livro,Baixo Consumo,B2C,6.65
Venezuela,531720979,2001-08-17,2001-09-02,Normal,98092092,Pacote pequeno,1,3.0,7.0,Sem desconto,Livro,Baixo Consumo,B2C,10.0
Venezuela,535619292,2003-07-08,2003-07-25,Normal,98089560,Pacote pequeno,3,1.0,5.0,Cyber Monday,Livro,Baixo Consumo,B2B,6.0
Venezuela,535619292,2008-05-20,2008-06-04,Normal,98083072,Pacote pequeno,3,2.0,3.99,Sem desconto,Livro,Baixo Consumo,B2B,5.99
Venezuela,543794562,2013-11-28,2017-03-03,Normal,98073884,Pacote pequeno,1,2.0,3.45,Cyber Monday,Livro,Baixo Consumo,B2B,5.45
Venezuela,549059705,2000-12-28,2001-01-15,Normal,98092901,Pacote pequeno,1,3.0,4.58,Liquidação,Livro,Baixo Consumo,B2B,7.58
Venezuela,549059705,2012-12-07,2012-12-24,Normal,98075597,Pacote pequeno,2,2.0,3.22,Sem desconto,Livro,Baixo Consumo,B2B,5.220000000000001
Venezuela,550048793,2010-12-26,2011-01-14,Normal,98078977,Pacote pequeno,3,1.0,3.12,Sem desconto,Livro,Baixo Consumo,B2C,4.12
Venezuela,550048793,2014-08-21,2014-09-06,Normal,98072425,Pacote pequeno,1,2.0,5.1,Cyber Monday,Livro,Baixo Consumo,B2C,7.1
Venezuela,551050943,2013-02-11,2013-02-21,Devolução,98075268,Pacote pequeno,3,1.0,5.45,Sem desconto,Livro,Baixo Consumo,B2B,6.45
Venezuela,551050943,2013-10-29,2013-11-16,Normal,98074020,Pacote pequeno,3,1.0,3.99,Sem desconto,Livro,Baixo Consumo,B2B,4.99
Venezuela,551050943,2015-02-25,2018-01-11,Normal,98071334,Pacote pequeno,3,1.0,6.22,Sem desconto,Livro,Baixo Consumo,B2B,7.22
Venezuela,555364119,2001-01-09,2001-01-22,Normal,98092865,Pacote pequeno,1,3.0,4.68,Sem desconto,Livro,Baixo Consumo,B2C,7.68
Venezuela,555364119,2001-03-12,2001-03-22,Devolução,98092640,Pacote pequeno,1,3.0,4.58,Cyber Monday,Livro,Baixo Consumo,B2C,7.58
Venezuela,555364119,2005-09-03,2005-09-22,Normal,98086720,Pacote pequeno,3,1.0,6.9,Sem desconto,Livro,Baixo Consumo,B2C,7.9
Venezuela,555364119,2011-04-05,2016-06-19,Devolução,98078498,Pacote pequeno,3,3.0,5.14,Black Friday,Livro,Baixo Consumo,B2C,8.14
Venezuela,555364119,2012-03-13,2012-03-25,Normal,98076881,Pacote pequeno,3,3.0,3.99,Sem desconto,Livro,Baixo Consumo,B2C,6.99
Venezuela,558515024,2001-02-10,2001-03-01,Normal,98092759,Pacote pequeno,1,3.0,5.73,Liquidação,Livro,Baixo Consumo,B2C,8.73
Venezuela,558515024,2008-06-13,2008-06-27,Normal,98082989,Pacote pequeno,2,1.0,4.55,Sem desconto,Livro,Baixo Consumo,B2C,5.55
Venezuela,561944200,2011-06-03,2016-07-08,Normal,98078226,Pacote pequeno,3,3.0,6.58,Cyber Monday,Livro,Baixo Consumo,B2C,9.58
Venezuela,568383385,2001-06-20,2001-07-02,Devolução,98092281,Pacote pequeno,1,3.0,3.1,Data especial,Livro,Baixo Consumo,B2C,6.1
Venezuela,568892827,2005-03-09,2005-03-25,Normal,98087352,Pacote pequeno,3,2.0,4.86,Sem desconto,Livro,Baixo Consumo,B2B,6.86
Venezuela,568892827,2006-01-27,2006-02-14,Normal,98086168,Pacote pequeno,3,2.0,6.22,Sem desconto,Livro,Baixo Consumo,B2B,8.219999999999999
Venezuela,575421081,2000-02-04,2000-02-16,Normal,98094086,Pacote pequeno,1,2.0,3.14,Sem desconto,Livro,Baixo Consumo,B2C,5.140000000000001
Venezuela,579052388,2008-04-06,2008-04-25,Normal,98083238,Pacote pequeno,1,2.0,6.99,Sem desconto,Livro,Baixo Consumo,B2B,8.99
Venezuela,579819412,2014-01-05,2018-04-05,Devolução,98073699,Pacote pequeno,3,2.0,4.65,Cyber Monday,Livro,Baixo Consumo,B2C,6.65
Venezuela,596188269,2003-05-01,2003-05-16,Normal,98089825,Pacote pequeno,2,2.0,6.0,Sem desconto,Livro,Baixo Consumo,B2B,8.0
Venezuela,596188269,2013-07-15,2013-08-05,Normal,98074533,Pacote pequeno,2,1.0,4.89,Sem desconto,Livro,Baixo Consumo,B2B,5.89
Venezuela,596465578,2001-11-18,2001-11-29,Normal,98091793,Pacote pequeno,1,1.0,6.25,Black Friday,Livro,Baixo Consumo,B2C,7.25
Venezuela,596465578,2009-03-28,2009-04-14,Normal,98081890,Pacote pequeno,1,2.0,6.14,Cyber Monday,Livro,Baixo Consumo,B2C,8.14
Venezuela,597467509,2008-02-13,2008-03-03,Normal,98083438,Pacote pequeno,2,1.0,3.36,Sem desconto,Livro,Baixo Consumo,B2C,4.359999999999999
Venezuela,597467509,2011-05-09,2011-05-29,Normal,98078335,Pacote pequeno,3,2.0,4.1,Sem desconto,Livro,Baixo Consumo,B2C,6.1
Venezuela,597467509,2015-02-18,2017-10-05,Normal,98071366,Pacote pequeno,1,2.0,3.22,Sem desconto,Livro,Baixo Consumo,B2C,5.220000000000001
Venezuela,605633342,2013-05-17,2013-05-31,Normal,98074821,Pacote pequeno,1,3.0,3.73,Sem desconto,Livro,Baixo Consumo,B2B,6.73
Venezuela,605633342,2013-08-19,2013-08-29,Normal,98074351,Pacote pequeno,2,3.0,6.75,Sem desconto,Livro,Baixo Consumo,B2B,9.75
Venezuela,614786757,2015-12-01,2017-09-23,Normal,98069457,Pacote pequeno,2,3.0,4.58,Sem desconto,Livro,Baixo Consumo,B2C,7.58
Venezuela,615575696,2001-10-15,2001-11-04,Normal,98091898,Pacote pequeno,3,1.0,4.68,Cyber Monday,Livro,Baixo Consumo,B2B,5.68
Venezuela,618657661,2004-12-09,2004-12-29,Normal,98087692,Pacote pequeno,1,2.0,5.22,Sem desconto,Livro,Baixo Consumo,B2C,7.22
Venezuela,618976416,2000-03-06,2000-03-21,Devolução,98093976,Pacote pequeno,3,2.0,4.88,Sem desconto,Livro,Baixo Consumo,B2B,6.88
Venezuela,618976416,2012-10-25,2016-11-15,Normal,98075813,Pacote pequeno,1,1.0,4.9,Data especial,Livro,Baixo Consumo,B2B,5.9
Venezuela,628707757,2008-07-12,2008-08-02,Normal,98082882,Pacote pequeno,2,3.0,3.75,Cyber Monday,Livro,Baixo Consumo,B2C,6.75
Venezuela,628707757,2008-09-02,2008-09-18,Normal,98082698,Pacote pequeno,3,1.0,4.14,Cyber Monday,Livro,Baixo Consumo,B2C,5.14
Venezuela,628707757,2015-02-01,2017-09-30,Normal,98071482,Pacote pequeno,1,2.0,5.2,Sem desconto,Livro,Baixo Consumo,B2C,7.2
Venezuela,637125327,2000-08-07,2000-08-28,Devolução,98093424,Pacote pequeno,3,2.0,6.84,Sem desconto,Livro,Baixo Consumo,B2C,8.84
Venezuela,637125327,2011-08-01,2016-07-26,Normal,98077921,Pacote pequeno,3,1.0,4.55,Black Friday,Livro,Baixo Consumo,B2C,5.55
Venezuela,645012493,2015-12-08,2015-12-26,Normal,98069413,Pacote pequeno,1,1.0,7.0,Sem desconto,Livro,Baixo Consumo,B2C,8.0
Venezuela,655183893,2005-11-17,2005-12-06,Normal,98086445,Pacote pequeno,1,1.0,3.22,Sem desconto,Livro,Baixo Consumo,B2C,4.220000000000001
Venezuela,655183893,2007-08-22,2007-09-06,Normal,98084082,Pacote pequeno,3,3.0,4.22,Sem desconto,Livro,Baixo Consumo,B2C,7.22
Venezuela,655183893,2015-10-25,2017-09-08,Normal,98069713,Pacote pequeno,1,1.0,5.55,Sem desconto,Livro,Baixo Consumo,B2C,6.55
Venezuela,667298873,2009-04-13,2009-05-03,Normal,98081834,Pacote pequeno,3,2.0,4.55,Cyber Monday,Livro,Baixo Consumo,B2C,6.55
Venezuela,667298873,2011-08-03,2011-08-20,Devolução,98077916,Pacote pequeno,2,1.0,5.45,Sem desconto,Livro,Baixo Consumo,B2C,6.45
Venezuela,674406500,2004-10-01,2004-10-15,Normal,98087915,Pacote pequeno,3,3.0,5.12,Cyber Monday,Livro,Baixo Consumo,B2C,8.120000000000001
Venezuela,674803177,2002-01-18,2002-02-08,Normal,98091541,Pacote pequeno,2,1.0,3.55,Data especial,Livro,Baixo Consumo,B2C,4.55
Venezuela,674803177,2015-10-03,2015-10-24,Normal,98069843,Pacote pequeno,1,3.0,3.45,Sem desconto,Livro,Baixo Consumo,B2C,6.45
Venezuela,675665654,2008-06-01,2008-06-16,Devolução,98083040,Pacote pequeno,2,1.0,6.65,Sem desconto,Livro,Baixo Consumo,B2B,7.65
Venezuela,677383648,2010-02-16,2010-03-10,Normal,98080464,Pacote pequeno,1,3.0,3.0,Sem desconto,Livro,Baixo Consumo,B2C,6.0
Venezuela,680594379,2004-01-03,2004-01-16,Devolução,98088909,Pacote pequeno,2,2.0,6.58,Black Friday,Livro,Baixo Consumo,B2C,8.58
Venezuela,683896944,2004-11-09,2004-11-21,Devolução,98087800,Pacote pequeno,1,2.0,5.25,Cyber Monday,Livro,Baixo Consumo,B2C,7.25
Venezuela,684389929,2000-08-31,2000-09-19,Normal,98093328,Pacote pequeno,1,1.0,4.84,Sem desconto,Livro,Baixo Consumo,B2C,5.84
Venezuela,684389929,2004-09-24,2004-10-09,Normal,98087934,Pacote pequeno,3,3.0,5.0,Sem desconto,Livro,Baixo Consumo,B2C,8.0
Venezuela,695360223,2007-04-16,2007-04-27,Normal,98084514,Pacote pequeno,1,3.0,4.0,Black Friday,Livro,Baixo Consumo,B2C,7.0
Venezuela,695668764,2007-07-09,2007-07-19,Devolução,98084235,Pacote pequeno,3,1.0,4.36,Sem desconto,Livro,Baixo Consumo,B2C,5.36
Venezuela,695668764,2014-08-31,2014-09-10,Devolução,98072367,Pacote pequeno,2,2.0,4.61,Data especial,Livro,Baixo Consumo,B2C,6.61
Venezuela,700137756,2004-09-06,2004-09-26,Normal,98088000,Pacote pequeno,1,1.0,6.75,Cyber Monday,Livro,Baixo Consumo,B2B,7.75
Venezuela,700137756,2013-07-15,2013-07-25,Normal,98074521,Pacote pequeno,1,3.0,5.12,Cyber Monday,Livro,Baixo Consumo,B2B,8.120000000000001
Venezuela,700754953,2008-04-28,2008-05-07,Normal,98083148,Pacote pequeno,1,3.0,5.61,Black Friday,Livro,Baixo Consumo,B2C,8.61
